S. No,Description,Average Price,% Change,Cities,Value,Month
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 Mtr",308.39,1.33,Sukkur,375,2/1/2020
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 Mtr",308.39,1.33,Larkana,314.76,2/1/2020
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 Mtr",308.39,1.33,Pesha-war,450,2/1/2020
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 Mtr",308.39,1.33,Bannu,443.23,2/1/2020
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 Mtr",308.39,1.33,Quetta,548.48,2/1/2020
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 Mtr",308.39,1.33,Khuz-dar,250,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Islam-abad,268.9,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Rawal-pindi,265.26,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Gujran-wala,218.47,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Sialkot,220,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Lahore,163.27,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Faisal-abad,133.25,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Sar-godha,200,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Multan,250,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Baha-walpur,153.26,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Karachi,181.53,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Hyder-abad,163.27,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Sukkur,173.21,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Larkana,224.07,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Pesha-war,427.71,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Bannu,243.29,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Quetta,164.95,2/1/2020
35,Shirting (Average Quality) 1 Mtr,204.53,1.1,Khuz-dar,170,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Islam-abad,304.98,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Rawal-pindi,290.28,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Gujran-wala,243.29,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Sialkot,270,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Lahore,333.13,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Faisal-abad,252.09,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Sar-godha,393.34,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Multan,428,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Baha-walpur,417.24,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Karachi,427.7,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Hyder-abad,320,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Sukkur,393,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Larkana,500,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Pesha-war,430,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Bannu,453.06,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Quetta,498.33,2/1/2020
36,Lawn Printed Gul Ahmed/Al Karam 1 Mtr,354.82,0,Khuz-dar,250,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Islam-abad,185.77,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Rawal-pindi,186.22,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Gujran-wala,192.95,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Sialkot,170,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Lahore,156.06,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Faisal-abad,159.4,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Sar-godha,180,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Multan,106.46,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Baha-walpur,106.27,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Karachi,141.65,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Hyder-abad,120,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Sukkur,150,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Larkana,169.8,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Pesha-war,148.52,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Bannu,120,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Quetta,109.92,2/1/2020
37,Georgette (Average Quality) 1 Mtr,148.48,0.79,Khuz-dar,170,2/1/2020
38,Gents Sandal Bata Pair,899,0,Islam-abad,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Rawal-pindi,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Gujran-wala,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Sialkot,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Lahore,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Faisal-abad,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Sar-godha,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Multan,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Baha-walpur,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Karachi,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Hyder-abad,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Sukkur,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Larkana,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Pesha-war,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Bannu,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Quetta,899,2/1/2020
38,Gents Sandal Bata Pair,899,0,Khuz-dar,899,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Islam-abad,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Rawal-pindi,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Gujran-wala,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Sialkot,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Lahore,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Faisal-abad,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Sar-godha,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Multan,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Baha-walpur,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Karachi,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Hyder-abad,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Sukkur,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Larkana,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Pesha-war,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Bannu,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Quetta,199,2/1/2020
39,Gents Sponge Chappal Bata Pair,199,0,Khuz-dar,199,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Islam-abad,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Rawal-pindi,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Gujran-wala,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Sialkot,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Lahore,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Faisal-abad,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Sar-godha,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Multan,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Baha-walpur,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Karachi,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Hyder-abad,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Sukkur,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Larkana,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Pesha-war,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Bannu,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Quetta,599,2/1/2020
40,Ladies Sandal Bata Pair,599,0,Khuz-dar,599,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Islam-abad,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Rawal-pindi,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Gujran-wala,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Sialkot,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Lahore,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Faisal-abad,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Sar-godha,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Multan,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Baha-walpur,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Karachi,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Hyder-abad,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Sukkur,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Larkana,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Pesha-war,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Bannu,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Quetta,4.06,2/1/2020
41,Electricity Charges Upto 50 Units Per Unit,4.06,-3.1,Khuz-dar,4.06,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Islam-abad,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Rawal-pindi,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Gujran-wala,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Sialkot,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Lahore,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Faisal-abad,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Sar-godha,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Multan,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Baha-walpur,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Karachi,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Hyder-abad,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Sukkur,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Larkana,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Pesha-war,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Bannu,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Quetta,141.57,2/1/2020
42,Gas Charges Upto 3.3719 Mmbtu Mmbtu,141.57,0,Khuz-dar,,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Islam-abad,937.25,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Rawal-pindi,825.54,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Gujran-wala,800,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Sialkot,700,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Lahore,849.99,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Faisal-abad,700,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Sar-godha,566.19,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Multan,749.44,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Baha-walpur,700,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Karachi,689.08,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Hyder-abad,650,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Sukkur,500,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Larkana,550,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Pesha-war,756.99,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Bannu,520,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Quetta,674.69,2/1/2020
43,Firewood Whole 40 Kg,688.46,1.95,Khuz-dar,700,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Islam-abad,176.6,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Rawal-pindi,175.26,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Gujran-wala,170,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Sialkot,155,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Lahore,210,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Faisal-abad,165,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Sar-godha,180,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Multan,200,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Baha-walpur,180,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Karachi,180,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Hyder-abad,230,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Sukkur,155,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Larkana,230,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Pesha-war,190,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Bannu,190,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Quetta,220,2/1/2020
44,Energy Saver Philips 14 Watt Each,188.84,0,Khuz-dar,230,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Islam-abad,50,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Rawal-pindi,50,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Gujran-wala,45,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Sialkot,50,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Lahore,48,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Faisal-abad,50,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Sar-godha,50,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Multan,50,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Baha-walpur,46.2,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Karachi,45,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Hyder-abad,45,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Sukkur,45,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Larkana,45,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Pesha-war,50,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Bannu,45,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Quetta,50,2/1/2020
45,Sufi Washing Soap 250 Gm Cake Each,47.54,2.77,Khuz-dar,45,2/1/2020
46,Match Box Each,2.56,0.79,Islam-abad,2.53,2/1/2020
46,Match Box Each,2.56,0.79,Rawal-pindi,2.35,2/1/2020
46,Match Box Each,2.56,0.79,Gujran-wala,3,2/1/2020
46,Match Box Each,2.56,0.79,Sialkot,2,2/1/2020
46,Match Box Each,2.56,0.79,Lahore,3,2/1/2020
46,Match Box Each,2.56,0.79,Faisal-abad,2.29,2/1/2020
46,Match Box Each,2.56,0.79,Sar-godha,3,2/1/2020
46,Match Box Each,2.56,0.79,Multan,3,2/1/2020
46,Match Box Each,2.56,0.79,Baha-walpur,2.62,2/1/2020
46,Match Box Each,2.56,0.79,Karachi,3.03,2/1/2020
46,Match Box Each,2.56,0.79,Hyder-abad,3,2/1/2020
46,Match Box Each,2.56,0.79,Sukkur,3,2/1/2020
46,Match Box Each,2.56,0.79,Larkana,3,2/1/2020
46,Match Box Each,2.56,0.79,Pesha-war,3,2/1/2020
46,Match Box Each,2.56,0.79,Bannu,3,2/1/2020
46,Match Box Each,2.56,0.79,Quetta,2,2/1/2020
46,Match Box Each,2.56,0.79,Khuz-dar,1,2/1/2020
47,Petrol Super Per Litre,117.59,0,Islam-abad,117.15,2/1/2020
47,Petrol Super Per Litre,117.59,0,Rawal-pindi,117.1,2/1/2020
47,Petrol Super Per Litre,117.59,0,Gujran-wala,117.1,2/1/2020
47,Petrol Super Per Litre,117.59,0,Sialkot,118.25,2/1/2020
47,Petrol Super Per Litre,117.59,0,Lahore,116.93,2/1/2020
47,Petrol Super Per Litre,117.59,0,Faisal-abad,117.1,2/1/2020
47,Petrol Super Per Litre,117.59,0,Sar-godha,117.2,2/1/2020
47,Petrol Super Per Litre,117.59,0,Multan,117.15,2/1/2020
47,Petrol Super Per Litre,117.59,0,Baha-walpur,118.1,2/1/2020
47,Petrol Super Per Litre,117.59,0,Karachi,117.11,2/1/2020
47,Petrol Super Per Litre,117.59,0,Hyder-abad,117.89,2/1/2020
47,Petrol Super Per Litre,117.59,0,Sukkur,117.1,2/1/2020
47,Petrol Super Per Litre,117.59,0,Larkana,117.3,2/1/2020
47,Petrol Super Per Litre,117.59,0,Pesha-war,117.09,2/1/2020
47,Petrol Super Per Litre,117.59,0,Bannu,119.3,2/1/2020
47,Petrol Super Per Litre,117.59,0,Quetta,117.07,2/1/2020
47,Petrol Super Per Litre,117.59,0,Khuz-dar,120.15,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Islam-abad,127.75,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Rawal-pindi,127.76,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Gujran-wala,127.8,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Sialkot,128.75,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Lahore,127.61,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Faisal-abad,127.7,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Sar-godha,127.9,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Multan,127.8,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Baha-walpur,128.83,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Karachi,127.76,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Hyder-abad,128.54,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Sukkur,127.8,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Larkana,128,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Pesha-war,127.8,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Bannu,130,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Quetta,127.69,2/1/2020
48,Hi-Speed Diesel Per Litre,128.25,0,Khuz-dar,130.81,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Islam-abad,1661.97,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Rawal-pindi,1642.07,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Gujran-wala,1685.23,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Sialkot,1748.95,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Lahore,1630.91,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Faisal-abad,1532.28,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Sar-godha,1574.42,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Multan,1505.33,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Baha-walpur,1609.76,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Karachi,1602.29,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Hyder-abad,1715.06,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Sukkur,1807.88,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Larkana,1575.45,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Pesha-war,1832.13,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Bannu,1529.66,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Quetta,1687.24,2/1/2020
49,Lpg 11.67 Kg Cylinder Each,1657.32,-8.91,Khuz-dar,1891.78,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Islam-abad,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Rawal-pindi,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Gujran-wala,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Sialkot,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Lahore,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Faisal-abad,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Sar-godha,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Multan,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Baha-walpur,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Karachi,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Hyder-abad,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Sukkur,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Larkana,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Pesha-war,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Bannu,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Quetta,1.55,2/1/2020
50,Telephone Call Charges Per Minute,1.55,0,Khuz-dar,1.55,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Islam-abad,45,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Rawal-pindi,45,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Gujran-wala,45,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Sialkot,43,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Lahore,43,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Faisal-abad,45,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Sar-godha,45,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Multan,46.2,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Baha-walpur,46.2,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Karachi,45,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Hyder-abad,45,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Sukkur,45,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Larkana,44.23,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Pesha-war,45,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Bannu,43,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Quetta,46.2,2/1/2020
51,Toilet Soap Lifebuoy 115 Gm Each,45.33,0.44,Khuz-dar,55,2/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Islam-abad,836,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Rawal-pindi,831.3,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Gujran-wala,805,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Sialkot,805,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Lahore,805,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Faisal-abad,805,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Sar-godha,805,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Multan,805,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Baha-walpur,805,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Karachi,1083.05,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Hyder-abad,1018.66,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Sukkur,976.7,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Larkana,951.56,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Pesha-war,912.05,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Bannu,969.78,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Quetta,1017.05,3/1/2020
1,20 Kg Wheat Flour Bag,890.56,-1.14,Khuz-dar,992.8,3/1/2020
2,Y 1 Kg Rice Basmati Broken (Average Qualit,82.03,0.34,Islam-abad,101.52,3/1/2020
2,Y 1 Kg Rice Basmati Broken (Average Qualit,82.03,0.34,Rawal-pindi,92.86,3/1/2020
2,Y 1 Kg Rice Basmati Broken (Average Qualit,82.03,0.34,Gujran-wala,76.63,3/1/2020
2,Y 1 Kg Rice Basmati Broken (Average Qualit,82.03,0.34,Sialkot,70,3/1/2020
