S. No,Description,Average Price,% Change,Cities,Value,Month
52,Telephone Local Call P/Call,4.65,0,Bannu,4.65,10/1/2019
52,Telephone Local Call P/Call,4.65,0,Quetta,4.65,10/1/2019
52,Telephone Local Call P/Call,4.65,0,Khuz-dar,4.65,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Islam-abad,43,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Rawal-pindi,43,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Gujran-wala,43,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Sialkot,43,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Lahore,43,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Faisal-abad,53,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Sar-godha,45,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Multan,45,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Baha-walpur,45,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Karachi,45,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Hyder-abad,45,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Sukkur,45,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Larkana,45.4,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Pesha-war,45,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Bannu,43,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Quetta,45.4,10/1/2019
53,"Soap, LifeBuoy Each",44.73,1.87,Khuz-dar,43.6,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Islam-abad,377.5,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Rawal-pindi,379,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Gujran-wala,375,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Sialkot,350,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Lahore,355,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Faisal-abad,387.5,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Sar-godha,354,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Multan,362.75,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Baha-walpur,377.5,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Karachi,414,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Hyder-abad,413.5,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Sukkur,370,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Larkana,384,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Pesha-war,412,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Bannu,418.5,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Quetta,370,10/1/2019
1,Wheat 10 Kg,380.01,2.65,Khuz-dar,360,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Islam-abad,457.29,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Rawal-pindi,436.61,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Gujran-wala,426,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Sialkot,410,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Lahore,410,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Faisal-abad,506,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Sar-godha,395.6,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Multan,404.33,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Baha-walpur,445.2,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Karachi,547.08,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Hyder-abad,510,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Sukkur,470,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Larkana,466,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Pesha-war,457.17,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Bannu,466,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Quetta,468,10/1/2019
2,"Wheat Flour, Bag 10 Kg",453.25,3.88,Khuz-dar,430,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Islam-abad,100.63,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Rawal-pindi,90.83,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Gujran-wala,77.5,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Sialkot,75,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Lahore,74.82,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Faisal-abad,90,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Sar-godha,75,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Multan,88.33,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Baha-walpur,60,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Karachi,88.21,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Hyder-abad,90.5,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Sukkur,65,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Larkana,92.5,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Pesha-war,85.83,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Bannu,53.75,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Quetta,105,10/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",82.23,0.74,Khuz-dar,85,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Islam-abad,71.25,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Rawal-pindi,72.5,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Gujran-wala,60,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Sialkot,47.5,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Lahore,57,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Faisal-abad,65,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Sar-godha,70,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Multan,55.17,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Baha-walpur,47.5,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Karachi,61.69,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Hyder-abad,57.5,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Sukkur,55,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Larkana,46.5,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Pesha-war,59.5,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Bannu,62.5,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Quetta,82.5,10/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,60.8,0.43,Khuz-dar,62.5,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Islam-abad,53,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Rawal-pindi,53,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Gujran-wala,46.5,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Sialkot,40,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Lahore,55,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Faisal-abad,55,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Sar-godha,45,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Multan,55,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Baha-walpur,55,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Karachi,55,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Hyder-abad,55,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Sukkur,50,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Larkana,50,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Pesha-war,45,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Bannu,40,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Quetta,50,10/1/2019
5,"Bread Plain, Medium Size Each",49.56,1.06,Khuz-dar,40,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Islam-abad,495,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Rawal-pindi,485,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Gujran-wala,400,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Sialkot,450,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Lahore,444.64,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Faisal-abad,400,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Sar-godha,440,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Multan,396.67,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Baha-walpur,365,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Karachi,525.27,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Hyder-abad,445,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Sukkur,400,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Larkana,415,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Pesha-war,387.5,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Bannu,350,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Quetta,412,10/1/2019
6,"Beef With Bone, (AQ) 1 Kg",424.18,1.05,Khuz-dar,400,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Islam-abad,1009.38,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Rawal-pindi,995.83,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Gujran-wala,900,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Sialkot,900,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Lahore,954.64,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Faisal-abad,1000,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Sar-godha,950,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Multan,850,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Baha-walpur,725,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Karachi,949.04,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Hyder-abad,850,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Sukkur,800,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Larkana,875,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Pesha-war,825,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Bannu,710,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Quetta,865,10/1/2019
7,"Mutton, Average Quality 1 Kg",876.99,0.38,Khuz-dar,750,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Islam-abad,166.88,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Rawal-pindi,155.34,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Gujran-wala,152.6,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Sialkot,159.2,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Lahore,153,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Faisal-abad,156.6,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Sar-godha,155,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Multan,171.67,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Baha-walpur,156.8,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Karachi,194.73,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Hyder-abad,189.5,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Sukkur,184,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Larkana,168,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Pesha-war,166.4,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Bannu,172.4,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Quetta,186,10/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",172.12,-15.21,Khuz-dar,238,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Islam-abad,108.75,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Rawal-pindi,107.08,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Gujran-wala,90,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Sialkot,80,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Lahore,80,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Faisal-abad,95,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Sar-godha,75,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Multan,86.67,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Baha-walpur,72.5,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Karachi,107.69,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Hyder-abad,98.4,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Sukkur,100,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Larkana,110,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Pesha-war,100.83,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Bannu,87.5,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Quetta,110,10/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",94.08,0.63,Khuz-dar,90,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Islam-abad,122.5,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Rawal-pindi,115,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Gujran-wala,100,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Sialkot,90,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Lahore,100,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Faisal-abad,100,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Sar-godha,90,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Multan,103.33,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Baha-walpur,85,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Karachi,160,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Hyder-abad,133,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Sukkur,110,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Larkana,120,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Pesha-war,111.67,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Bannu,100,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Quetta,120,10/1/2019
10,Curd (Dahi) 1 Kg,109.44,-0.02,Khuz-dar,100,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Islam-abad,451.28,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Rawal-pindi,451.28,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Gujran-wala,451.28,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Sialkot,451.28,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Lahore,440,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Faisal-abad,457,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Sar-godha,451.28,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Multan,451.28,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Baha-walpur,451,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Karachi,451.28,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Hyder-abad,461.53,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Sukkur,451.28,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Larkana,471.79,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Pesha-war,430,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Bannu,430.76,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Quetta,470,10/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",448.37,0.78,Khuz-dar,400,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Islam-abad,116.94,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Rawal-pindi,112.56,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Gujran-wala,113.5,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Sialkot,117,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Lahore,113.23,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Faisal-abad,111.85,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Sar-godha,113,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Multan,111.67,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Baha-walpur,113.2,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Karachi,115.69,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Hyder-abad,113.5,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Sukkur,115.6,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Larkana,100.5,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Pesha-war,115,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Bannu,117,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Quetta,118,10/1/2019
12,"Eggs Hen, Farm Dozen",112.84,15.32,Khuz-dar,100,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Islam-abad,256.25,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Rawal-pindi,251.67,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Gujran-wala,201,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Sialkot,170,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Lahore,199.14,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Faisal-abad,220,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Sar-godha,195,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Multan,192.5,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Baha-walpur,176,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Karachi,189.04,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Hyder-abad,175,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Sukkur,160,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Larkana,230,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Pesha-war,233.33,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Bannu,183,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Quetta,210,10/1/2019
13,"Mustard Oil, Average Quality 1 Kg",202.47,0.66,Khuz-dar,200,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Islam-abad,575,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Rawal-pindi,575,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Gujran-wala,586.6,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Sialkot,573,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Lahore,570,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Faisal-abad,575,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Sar-godha,575,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Multan,575,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Baha-walpur,575,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Karachi,575,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Hyder-abad,575,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Sukkur,550,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Larkana,585,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Pesha-war,545,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Bannu,575,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Quetta,575,10/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",570.86,0.18,Khuz-dar,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Islam-abad,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Rawal-pindi,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Gujran-wala,565,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Sialkot,557,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Lahore,544.29,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Faisal-abad,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Sar-godha,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Multan,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Baha-walpur,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Karachi,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Hyder-abad,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Sukkur,520,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Larkana,570,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Pesha-war,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Bannu,560,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Quetta,545,10/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",548.08,0.58,Khuz-dar,551,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Islam-abad,182.19,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Rawal-pindi,182.08,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Gujran-wala,180,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Sialkot,180,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Lahore,180,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Faisal-abad,178.85,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Sar-godha,179.2,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Multan,178.8,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Baha-walpur,180,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Karachi,185.23,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Hyder-abad,220,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Sukkur,165,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Larkana,162.5,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Pesha-war,197.5,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Bannu,200,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Quetta,215,10/1/2019
16,Vegetable Ghee (Loose) 1 Kg,183.9,0.26,Khuz-dar,160,10/1/2019
17,Bananas Dozen,59.69,-10.8,Islam-abad,100.5,10/1/2019
17,Bananas Dozen,59.69,-10.8,Rawal-pindi,75.42,10/1/2019
17,Bananas Dozen,59.69,-10.8,Gujran-wala,55,10/1/2019
17,Bananas Dozen,59.69,-10.8,Sialkot,53,10/1/2019
17,Bananas Dozen,59.69,-10.8,Lahore,61.93,10/1/2019
17,Bananas Dozen,59.69,-10.8,Faisal-abad,45,10/1/2019
17,Bananas Dozen,59.69,-10.8,Sar-godha,50,10/1/2019
